,ProdDate,MonInjSteam(m3),MonthlyOil(m3),MonInjGas(E3m3),CumInjGas(E3m3),PrdHours(hr),InjHours(hr),CumInjSteam(m3),CumPrdOil(m3),CalDlyOil(m3/d),CalInjGas(E3m3/d),CalInjSteam(m3/d),SOR,percent_change_SOR,is_interpolated,CumPrdOilSinceSteamInj(m3),OilRate,SteamRate,SteamRateOverOilRate
306,2022-08-01,81549.5,24377.5,0.0,0.0,22971,13768,24113033.3,8013561.4,786.37,0.0,2630.63,76844.36732642805,16.538975548057742,False,7921064.1999999955,1.0612293761699534,5.9231188262638,5.581374733180422
307,2022-09-01,94181.6,21415.3,0.0,0.0,19677,11062,24207214.9,8034976.7,713.84,0.0,3139.39,86536.7911353098,12.613056943665368,False,7942479.499999995,1.0883417187579407,8.513975772916291,7.822888368767837
308,2022-10-01,77941.7,21144.8,0.0,0.0,20028,11160,24285156.6,8056121.5,682.09,0.0,2514.25,73825.07129885361,-14.689382018545173,False,7963624.299999995,1.0557619332933892,6.98402329749104,6.615149757961794
309,2022-11-01,71281.3,20383.5,0.0,0.0,19109,10568,24356437.9,8076505.0,679.45,0.0,2376.04,66824.36096352442,-9.482835860719174,False,7984007.799999995,1.0666963211052385,6.745013247539743,6.3232741259958765
310,2022-12-01,71281.3,20383.5,0.0,0.0,20387,11410,24460101.1,8097232.2,679.45,0.0,2376.04,101961.7535605388,-9.482835860719174,True,8004391.299999995,0.9998283219698828,6.247265556529361,6.248338258933161
417,2003-10-01,68023.5,30935.3,0.0,0.0,16583,14076,1433044.5,1545211.8,997.91,0.0,2194.31,36464.28838575996,13.145798473463843,False,825371.2999999998,1.8654827232708195,4.832587382779199,2.5905291549985763
418,2003-11-01,68150.7,32396.6,0.0,0.0,17652,13680,1501195.2,1577608.4,1079.89,0.0,2271.69,37133.40771562448,1.8349990072089817,False,857767.8999999998,1.8352934511670065,4.981776315789474,2.714430388569041
419,2003-12-01,72441.8,29808.8,0.0,0.0,16211,13008,1573637.0,1607417.2,961.57,0.0,2336.83,39396.21923056278,6.093735140785883,False,887576.6999999998,1.8388008142619208,5.569019065190652,3.0286146394959093
420,2004-01-01,67432.8,33586.1,0.0,0.0,16236,11904,1641069.8,1641003.3,1083.42,0.0,2175.25,32597.97775865611,-17.256075848600048,False,921162.7999999998,2.068619118009362,5.664717741935484,2.7384053896720526
421,2004-02-01,66485.9,31150.9,0.0,0.0,14650,11832,1707555.7,1672154.2,1074.17,0.0,2292.62,31267.746196739092,-4.0807180487255295,False,952313.6999999998,2.126341296928328,5.619159905341446,2.6426425115567183
422,2004-03-01,74671.1,32862.3,0.0,0.0,16420,12696,1782226.8,1705016.5,1060.07,0.0,2408.75,37310.21450111525,19.324924368889505,False,985176.0,2.001358099878197,5.881466603654695,2.9387377521357325
423,2004-04-01,75784.4,32481.8,0.0,0.0,15184,12336,1858011.2,1737498.3,1082.73,0.0,2526.15,35426.31041383174,-5.049298462830332,False,1017657.8,2.1392123287671234,6.143352788586252,2.87178262109531
424,2004-05-01,81017.0,34712.4,0.0,0.0,16033,12072,1939028.2,1772210.7,1119.75,0.0,2613.45,37420.21758795128,5.628322991662826,False,1052370.2,2.1650595646479136,6.711149768058317,3.0997529479747583
425,2004-06-01,79706.9,33391.6,0.0,0.0,17233,11928,2018735.1,1805602.3,1113.05,0.0,2656.9,41135.76491393045,9.929250991783434,False,1085761.8,1.9376545000870424,6.682335680751173,3.448672444159159
426,2004-07-01,80620.0,31987.9,0.0,0.0,19866,15480,2099355.1,1837590.2,1031.87,0.0,2600.65,50068.83602862332,21.716069054225184,False,1117749.7,1.6101832276250885,5.208010335917312,3.2344209320816097
427,2004-08-01,78606.9,33147.4,0.0,0.0,19889,16344,2177962.0,1870737.6,1069.27,0.0,2535.71,47165.46800352365,-5.79875278794153,False,1150897.1,1.6666197395545277,4.809526431718061,2.8857971123056565
428,2004-09-01,83334.9,35407.5,0.0,0.0,19193,15840,2261296.9,1906145.1,1180.25,0.0,2777.83,45172.54072442279,-4.22539489897985,False,1186304.6,1.844813213150628,5.261041666666666,2.8518018134105296
429,2004-10-01,80849.0,34408.6,0.0,0.0,19629,16368,2342145.9,1940553.7,1109.95,0.0,2608.03,46121.7550554222,2.1013082633322133,False,1220713.2,1.752947170003566,4.939455034213099,2.817800284422177
430,2004-11-01,86141.0,34045.1,0.0,0.0,18236,13613,2428286.9,1974598.8,1134.84,0.0,2871.37,46140.77432582075,0.0412370916408111,False,1254758.3,1.8669170870805,6.327848380224785,3.3894640656593515
431,2004-12-01,96515.3,36969.0,0.0,0.0,18908,14688,2524802.2,2011567.8,1192.55,0.0,3113.4,49363.28524980389,6.984085055069822,False,1291727.3,1.9552041463930607,6.571030773420479,3.3607901177698727
432,2005-01-01,94617.6,38249.6,0.0,0.0,18529,14879,2619419.8,2049817.4,1233.86,0.0,3052.18,45834.97632393542,-7.147637982385879,False,1329976.9,2.0643100005396944,6.3591370387794885,3.0805145724803698
433,2005-02-01,91740.4,34307.4,0.0,0.0,15728,14020,2711160.2,2084124.8,1225.26,0.0,3276.44,42057.77794878072,-8.240864680412663,False,1364284.3,2.181294506612411,6.543537803138373,2.9998415084722345
434,2005-03-01,108429.1,37089.6,0.0,0.0,16274,16344,2819589.3,2121214.4,1196.44,0.0,3497.71,47576.009808679526,13.12059773252663,False,1401373.9,2.2790709106550326,6.634183798335781,2.910915920746422
435,2005-04-01,92422.5,33358.8,0.0,0.0,15564,15499,2912011.8,2154573.2,1111.96,0.0,3080.75,43120.96927947048,-9.364048282158144,False,1434732.7000000002,2.143330763299923,5.963126653332473,2.782177513353796
436,2005-05-01,98371.2,35098.1,0.0,0.0,19187,15720,3010383.0,2189671.3,1132.2,0.0,3173.26,53776.36437300024,24.71047212429591,False,1469830.8000000005,1.829264606243811,6.257709923664122,3.4208883188931454
437,2005-06-01,93723.7,33340.0,0.0,0.0,19289,14424,3104106.7,2223011.3,1111.33,0.0,3124.12,54224.24862927415,0.8328645149145997,False,1503170.8000000005,1.7284462647104568,6.497760676650027,3.759307309295212
438,2005-07-01,89016.8,33848.9,0.0,0.0,20329,14136,3193123.5,2256860.2,1091.9,0.0,2871.51,53461.78242719852,-1.4061351173135228,False,1537019.7000000002,1.6650548477544396,6.297170345217884,3.781959707639964
439,2005-08-01,83967.6,39575.0,0.0,0.0,19889,14136,3277091.1,2296435.2,1276.61,0.0,2708.63,42199.155941882505,-21.066687218393582,False,1576594.7000000002,1.9897933531097591,5.939983022071308,2.98522608530578
440,2005-09-01,94507.5,37042.7,0.0,0.0,18079,14022,3371598.6,2333477.9,1234.76,0.0,3150.25,46125.176957943135,9.30355342051774,False,1613637.4,2.0489352287184026,6.739944373127941,3.289486304232144
441,2005-10-01,103662.9,38238.4,0.0,0.0,19122,15618,3475261.5,2371716.3,1233.5,0.0,3343.96,51839.04069730951,12.38773293937987,False,1651875.8,1.9997071436042253,6.63739915482136,3.3191855997765085
442,2005-11-01,107816.5,35399.5,0.0,0.0,20644,15672,3583078.0,2407115.8,1179.98,0.0,3593.88,62875.57242333931,21.28999992587173,False,1687275.3,1.7147597364851772,6.879562276671772,4.011968633444316
443,2005-12-01,110342.5,38187.0,0.0,0.0,22409,16656,3693420.5,2445302.8,1231.84,0.0,3559.44,64751.48826825883,2.9835368055006084,False,1725462.3,1.704092105850328,6.624789865513929,3.887577345596712
444,2006-01-01,124528.6,40882.3,0.0,0.0,24085,18720,3817949.1,2486185.1,1318.78,0.0,4017.05,73363.56640893492,13.300201078000118,False,1766344.6,1.6974174797591863,6.652168803418804,3.918993932101224
445,2006-02-01,116860.7,36507.9,0.0,0.0,22059,18000,3934809.8,2522693.0,1303.85,0.0,4173.6,70610.20166320165,-3.753041026366921,False,1802852.5,1.6550115599075208,6.492261111111111,3.922788981288981
446,2006-03-01,133113.7,43979.5,0.0,0.0,24007,19284,4067923.5,2566672.5,1418.69,0.0,4293.99,72662.50402801305,2.9065238683222194,False,1846832.0,1.8319448494189197,6.902805434557147,3.768020329185494
447,2006-04-01,135318.7,39138.4,0.0,0.0,24706,19858,4203242.2,2605810.9,1304.61,0.0,4510.62,85419.53176931097,17.556548472895717,False,1885970.4,1.5841657896867158,6.814316648202237,4.3015173617338585
448,2006-05-01,126502.7,38894.5,0.0,0.0,23545,18959,4329744.9,2644705.4,1254.66,0.0,4080.73,76579.10685315405,-10.349418608418382,False,1924864.9,1.6519218517732002,6.672435255023999,4.039195466699407
449,2006-06-01,120842.6,37332.8,0.0,0.0,22922,17247,4450587.5,2682038.2,1244.43,0.0,4028.09,74196.25844297776,-3.11161687318392,False,1962197.7,1.6286885961085422,7.006586652751204,4.301980544035354
450,2006-07-01,128368.1,42719.1,0.0,0.0,29028,17736,4578955.6,2724757.3,1378.04,0.0,4140.91,87227.2404334361,17.562855949768785,False,2004916.8,1.4716515088879702,7.2377142534957155,4.918089785376416
451,2006-08-01,135168.6,37435.3,0.0,0.0,29699,18054,4714124.2,2762192.6,1207.59,0.0,4360.28,107234.94272518184,22.93744728404401,False,2042352.1,1.2604902521970438,7.4869059488202065,5.939677784711523
452,2006-09-01,114212.2,37876.7,0.0,0.0,28670,16920,4828336.4,2800069.3,1262.56,0.0,3807.07,86450.60879115657,-19.382053466742345,False,2080228.8,1.3211266131845134,6.750130023640661,5.10937404203053
453,2006-10-01,112418.5,32526.1,0.0,0.0,29539,18576,4940754.9,2832595.4,1049.23,0.0,3626.4,102094.3202996978,18.09554811387457,False,2112754.9,1.101123937844883,6.051814168819983,5.496033607864868
454,2006-11-01,109388.4,31974.7,0.0,0.0,26055,18600,5050143.3,2864570.1,1065.82,0.0,3646.28,89136.55990517503,-12.691950302901532,False,2144729.6,1.227200153521397,5.881096774193548,4.792288166944894
455,2006-12-01,139548.8,31610.8,0.0,0.0,26364,20088,5189692.1,2896180.9,1019.7,0.0,4501.57,116386.31617042275,30.570796420948355,False,2176340.4,1.1990138067061145,6.946873755475905,5.79382298737668
456,2007-01-01,144448.5,30802.1,0.0,0.0,25776,19920,5334140.6,2926983.0,993.62,0.0,4659.63,120878.26920891758,3.859519904313591,False,2207142.5,1.1949914649286155,7.251430722891566,6.068186205266946
457,2007-02-01,120620.6,26845.7,0.0,0.0,23711,18404,5454761.2,2953828.7,958.78,0.0,4307.88,106536.05778951565,-11.865003952541608,False,2233988.2,1.132204462064021,6.554042599434906,5.788744717969769
458,2007-03-01,135138.1,33427.8,0.0,0.0,26611,21517,5589899.3,2987256.5,1078.32,0.0,4359.29,107579.9178857119,0.9798185871103148,False,2267416.0,1.2561647439028971,6.28052702514291,4.999763809346651
459,2007-04-01,141540.2,32982.8,0.0,0.0,25193,20616,5731439.5,3020239.3,1099.43,0.0,4718.01,108111.56901779107,0.4941917994806255,False,2300398.8,1.3092049378795698,6.865551028327513,5.244061360971628
460,2007-05-01,121734.5,34135.8,0.0,0.0,25963,22320,5853174.0,3054375.1,1101.15,0.0,3926.92,92588.8018883401,-14.358099942936295,False,2334534.6,1.314786426838193,5.454054659498208,4.148243812201617
461,2007-06-01,110714.9,34238.0,0.0,0.0,25874,20520,5963888.9,3088613.1,1141.27,0.0,3690.5,83668.36037735849,-9.634471263316968,False,2368772.6,1.3232588699080157,5.395462962962963,4.077405476479459
462,2007-07-01,113534.3,36570.6,0.0,0.0,28577,18744,6077423.2,3125183.7,1179.7,0.0,3662.4,88717.97813270769,6.035277532121541,False,2405343.2,1.2797214543164082,6.057100938967136,4.733140105244756
463,2007-08-01,116840.3,37908.9,0.0,0.0,29934,19992,6194263.5,3163092.6,1222.87,0.0,3769.04,92260.59158139644,3.993117881236641,False,2443252.1,1.2664161154539988,5.844352741096439,4.614875529281536
464,2007-09-01,107237.3,39243.8,0.0,0.0,29240,19380,6301500.8,3202336.4,1308.13,0.0,3574.58,79900.99460296912,-13.396399011297412,False,2482495.8999999994,1.3421272229822163,5.533400412796698,4.122858338646497
465,2007-10-01,111521.1,40785.3,0.0,0.0,29709,20088,6413021.9,3243121.7,1315.65,0.0,3597.45,81234.6693514575,1.6691591326434052,False,2523281.1999999997,1.372826416237504,5.551627837514935,4.043940130996491
466,2007-11-01,104431.7,37076.5,0.0,0.0,28897,19344,6517453.6,3280198.2,1235.88,0.0,3481.06,81392.87243671868,0.1947482356045915,False,2560357.6999999997,1.2830570647472055,5.398661083540116,4.207654695860147
467,2007-12-01,109606.4,38545.6,0.0,0.0,30252,20020,6627060.0,3318743.8,1243.41,0.0,3535.69,86023.12099954339,5.688764168416149,False,2598903.3,1.2741504693904535,5.474845154845155,4.296859190786384
468,2008-01-01,112057.9,37011.8,0.0,0.0,29061,20064,6739117.9,3355755.6,1193.93,0.0,3614.77,87985.84861854867,2.2816280044241743,False,2635915.099999999,1.273590034754482,5.585022926634768,4.385259600206772
469,2008-02-01,100686.4,34170.5,0.0,0.0,27374,18094,6839804.3,3389926.1,1178.29,0.0,3471.94,80659.91172502597,-8.32626724472858,False,2670085.599999999,1.2482830423029152,5.564629158837184,4.457826446613572
470,2008-03-01,115654.6,36717.0,0.0,0.0,26952,19332,6955458.9,3426643.1,1184.42,0.0,3730.79,84895.90051474795,5.251665541319572,False,2706802.599999999,1.3623107747105967,5.982547072211877,4.391470128013032
471,2008-04-01,108045.0,33567.8,0.0,0.0,24977,18840,7063503.9,3460210.9,1118.93,0.0,3601.5,80393.70959669683,-5.303190013596715,False,2740370.399999999,1.3439484325579534,5.734872611464968,4.267182038041232
472,2008-05-01,108303.2,36124.9,0.0,0.0,26751,19237,7171807.1,3496335.8,1165.32,0.0,3493.65,80200.0532375176,-0.2408849649440658,False,2776495.299999999,1.3504130686703302,5.629942298695223,4.169051995504373
473,2008-06-01,95634.5,34159.2,0.0,0.0,25492,17536,7267441.6,3530495.0,1138.64,0.0,3187.82,71369.1969952458,-11.011035386870194,False,2810654.499999999,1.3399968617605522,5.4536097171532845,4.069867529382173
474,2008-07-01,104343.1,36780.7,0.0,0.0,25669,18812,7371784.7,3567275.7,1186.47,0.0,3365.91,72820.33876190503,2.0332886283642715,False,2847435.1999999997,1.4328840235303284,5.54662449500319,3.870951454492081
475,2008-08-01,109166.1,36224.1,0.0,0.0,28018,19656,7480950.8,3603499.8,1168.52,0.0,3521.49,84435.93601497347,15.951034354628655,False,2883659.3,1.2928867156827752,5.553830891330891,4.295682540444315
476,2008-09-01,114270.4,37776.3,0.0,0.0,27666,18560,7595221.2,3641276.1,1259.21,0.0,3809.01,83687.52065183724,-0.8863706597668441,False,2921435.599999999,1.3654413359358055,6.156810344827586,4.509025897189508
477,2008-10-01,126406.3,36601.0,0.0,0.0,27159,20064,7721627.5,3677877.1,1180.68,0.0,4077.62,93797.12854020383,12.08018568315017,False,2958036.599999999,1.3476563938289332,6.300154505582137,4.674896757386555
478,2008-11-01,108608.0,35269.6,0.0,0.0,28765,18726,7830235.5,3713146.7,1175.65,0.0,3620.27,88577.9572209495,-5.56431886613381,False,2993306.1999999997,1.2261289761863374,5.799850475275019,4.730212390310236
479,2008-12-01,103593.6,34988.8,0.0,0.0,28915,19344,7933829.1,3748135.5,1128.67,0.0,3341.73,85610.50804828973,-3.3500989024365717,False,3028294.999999999,1.2100570638077124,5.355334987593053,4.425687967756914
480,2009-01-01,101452.6,33202.2,0.0,0.0,26334,19848,8035281.7,3781337.7,1071.04,0.0,3272.66,80466.13683430618,-6.009041800197945,False,3061497.1999999997,1.2608111187058555,5.111477226924627,4.054118139576087
481,2009-02-01,88917.5,29779.4,0.0,0.0,24925,17878,8124199.2,3811117.1,1063.55,0.0,3175.63,74422.87915471768,-7.51031168804912,False,3091276.599999999,1.1947602808425275,4.973570869224745,4.162819060002107
482,2009-03-01,96984.0,27785.6,0.0,0.0,25118,20073,8221183.2,3838902.7,896.31,0.0,3128.52,87672.89934354486,17.803692008853524,False,3119062.1999999997,1.1062027231467473,4.831564788521895,4.367702851768289
483,2009-04-01,91970.7,30206.8,0.0,0.0,24788,17303,8313153.9,3869109.5,1006.89,0.0,3065.69,75472.06958698042,-13.916306918008592,False,3149268.999999999,1.2186057769888656,5.315303704559903,4.361790995028632
484,2009-05-01,101495.4,35484.3,0.0,0.0,26465,18079,8414649.3,3904593.8,1144.65,0.0,3274.05,75697.5834664908,0.2988044196276851,False,3184753.299999999,1.3408010580011336,5.613994136843852,4.187044829165928
485,2009-06-01,92719.1,31464.9,0.0,0.0,25719,15812,8507368.4,3936058.7,1048.83,0.0,3090.64,75787.38635431862,0.1186337577969931,False,3216218.199999999,1.22341070803686,5.863843916013155,4.7930297466682665
486,2009-07-01,100393.1,33687.5,0.0,0.0,26813,16632,8607761.5,3969746.2,1086.69,0.0,3238.49,79906.20230946197,5.434698507594926,False,3249905.699999999,1.256386827285272,6.036141173641174,4.804365218221619
487,2009-08-01,110511.1,32296.5,0.0,0.0,26853,18007,8718272.6,4002042.7,1041.82,0.0,3564.87,91884.71098416238,14.990712020463516,False,3282202.199999999,1.2027147804714555,6.137118898206253,5.102721773985804
488,2009-09-01,103085.9,32260.2,0.0,0.0,27183,15951,8821358.5,4034302.9,1075.34,0.0,3436.2,86861.95434932207,-5.466368214083028,False,3314462.399999999,1.1867785012691756,6.46266064823522,5.445549141077178
489,2009-10-01,105070.5,31419.5,0.0,0.0,28260,16235,8926429.0,4065722.4,1013.53,0.0,3389.37,94504.7607377584,8.798796257450281,False,3345881.899999999,1.1118011323425336,6.471850939328611,5.821050861580438
490,2009-11-01,102302.1,26070.1,0.0,0.0,27642,16296,9028731.1,4091792.5,869.0,0.0,3410.07,108470.41814952764,14.777728976556649,False,3371951.999999999,0.9431336372187252,6.277743004418262,6.656260318454076
491,2009-12-01,107601.4,24362.3,0.0,0.0,26543,18024,9136332.5,4116154.8,785.88,0.0,3471.01,117232.9361431392,8.07825593659308,False,3396314.299999999,0.9178427457333383,5.969895694629383,6.504268538789347
492,2010-01-01,113267.9,23852.4,0.0,0.0,25407,18504,9249600.4,4140007.2,769.43,0.0,3653.8,120650.22954922772,2.91496017971955,False,3420166.699999999,0.9388121383870588,6.121265672287072,6.520224251471451
493,2010-02-01,94091.8,22663.1,0.0,0.0,22717,16506,9343692.2,4162670.3,809.4,0.0,3360.42,94315.57997802595,-21.827268517924114,False,3442829.799999999,0.9976273275520534,5.700460438628378,5.714017931541619
494,2010-03-01,93070.6,28467.7,0.0,0.0,27018,17544,9436762.8,4191138.0,918.31,0.0,3002.28,88331.03730895015,-6.345232325847039,False,3471297.499999999,1.0536568213783404,5.304981760145919,5.034828847979375
495,2010-04-01,91844.2,26736.9,0.0,0.0,26338,16032,9528607.0,4217874.9,891.23,0.0,3061.47,90473.93450998432,2.4259844176165224,False,3498034.399999999,1.015145417267826,5.7288048902195605,5.643334238397225
496,2010-05-01,96371.0,30897.5,0.0,0.0,27250,16368,9624978.0,4248772.4,996.69,0.0,3108.74,84994.24710737115,-6.0566476215406,False,3528931.899999999,1.1338532110091744,5.887768817204301,5.192708156608696
497,2010-06-01,86117.6,26978.8,0.0,0.0,25151,15686,9711095.6,4275751.2,899.29,0.0,2870.59,80283.17633104514,-5.54281135095489,False,3555910.699999999,1.0726730547493142,5.490093076628841,5.118142058590151
498,2010-07-01,96182.8,28981.1,0.0,0.0,27885,15768,9807278.4,4304732.3,934.87,0.0,3102.67,92545.05101600698,15.27328046214862,False,3584891.799999999,1.039307871615564,6.0998731608320655,5.869168633688926
499,2010-08-01,96562.3,27390.7,0.0,0.0,27815,16944,9903840.7,4332123.0,883.57,0.0,3114.91,98058.11368457176,5.957166383333923,False,3612282.499999999,0.9847456408412728,5.698908168083097,5.787188012545548
500,2010-09-01,90724.7,26249.4,0.0,0.0,26463,16152,9994565.4,4358372.4,874.98,0.0,3024.16,91462.9567190107,-6.725763649478333,False,3638531.899999999,0.9919283527944678,5.616932887568103,5.662639717620772
501,2010-10-01,93419.7,26757.0,0.0,0.0,28024,16992,10087985.1,4385129.4,863.13,0.0,3013.54,97843.3184886198,6.97589712653901,False,3665288.899999999,0.954788752497859,5.497863700564972,5.758199063595798
502,2010-11-01,95118.6,23326.9,0.0,0.0,25068,17340,10183103.7,4408456.3,777.56,0.0,3170.62,102218.17150157117,4.471284376418816,False,3688615.799999999,0.93054491782352,5.485501730103807,5.894934919352431
503,2010-12-01,80909.1,24116.8,0.0,0.0,25253,14496,10264012.8,4432573.1,777.96,0.0,2609.97,84720.92078136404,-17.11755401527425,False,3712732.599999999,0.9550073258622738,5.581477649006623,5.844434380612862
504,2011-01-01,110298.9,24775.7,0.0,0.0,24293,18700,10374311.7,4457348.8,799.22,0.0,3558.03,108149.9686265171,27.65438291873088,False,3737508.299999999,1.0198699213765283,5.898336898395722,5.78342078216669
505,2011-02-01,94190.8,23276.7,0.0,0.0,22939,15840,10468502.5,4480625.5,831.31,0.0,3363.96,92824.27325179258,-14.170781156349632,False,3760784.999999999,1.0147216530799077,5.946388888888889,5.86011826084549
506,2011-03-01,91437.9,27685.9,0.0,0.0,27878,15852,10559940.4,4508311.4,893.09,0.0,2949.61,92072.3464362726,-0.8100540830309644,False,3788470.899999999,0.9931092617834852,5.768224829674488,5.808247945765367
507,2011-04-01,94976.5,25888.0,0.0,0.0,28075,16344,10654916.9,4534199.4,862.93,0.0,3165.88,103000.04780207046,11.868603102628006,False,3814358.899999999,0.9221015138023152,5.811092755751346,6.302009777414982
508,2011-05-01,100105.7,24039.6,0.0,0.0,29154,17230,10755022.6,4558239.0,775.47,0.0,3229.22,121403.0839864224,17.86701712965808,False,3838398.499999999,0.8245729573986417,5.809965177016831,7.046029250517841
509,2011-06-01,105333.7,24262.1,0.0,0.0,26703,17784,10860356.3,4582501.1,808.74,0.0,3511.12,115930.84650957667,-4.507494618059072,False,3862660.599999999,0.9085907950417556,5.92294759334233,6.518828526179524
510,2011-07-01,109221.8,23552.2,0.0,0.0,27335,18467,10969578.1,4606053.3,759.75,0.0,3523.28,126764.2896629614,9.34474600984634,False,3886212.7999999993,0.8616133162612036,5.914431147452212,6.864368314450718
511,2011-08-01,109033.7,25121.8,0.0,0.0,28244,18568,11078611.8,4631175.1,810.38,0.0,3517.22,122584.680349338,-3.29715042362172,False,3911334.599999999,0.8894561676816315,5.87212947005601,6.601932375556766
512,2011-09-01,97430.8,21586.6,0.0,0.0,26404,17775,11176042.6,4652761.7,719.55,0.0,3247.69,119174.06368765813,-2.7822535833681883,False,3932921.1999999993,0.8175503711558855,5.481338959212377,6.704588674411144
513,2011-10-01,105880.8,21012.1,0.0,0.0,26375,19910,11281923.4,4673773.8,677.81,0.0,3415.51,132904.66445524246,11.52146729138206,False,3953933.2999999993,0.796667298578199,5.317970868910096,6.675271946521471
514,2011-11-01,103099.9,20859.2,0.0,0.0,27420,19584,11385023.3,4694633.0,695.31,0.0,3436.66,135527.6932001227,1.973616769307296,False,3974792.5,0.76072939460248,5.264496527777777,6.920327471411494
515,2011-12-01,97454.8,23626.3,0.0,0.0,28725,18864,11482478.1,4718259.3,762.14,0.0,3143.7,118486.14171495324,-12.574220871601192,False,3998418.7999999993,0.8224995648389904,5.166178965224767,6.281071973863086
516,2012-01-01,100437.7,21899.9,0.0,0.0,26800,19440,11582915.8,4740159.2,706.45,0.0,3239.93,122910.6233361796,3.734176467548833,False,4020318.6999999993,0.8171604477611941,5.166548353909465,6.322562928815823
517,2012-02-01,85802.5,20589.8,0.0,0.0,24191,18312,11668718.3,4760749.0,709.99,0.0,2958.71,100809.54052492011,-17.98142602434747,False,4040908.499999999,0.8511347195237898,4.685588685015291,5.505108154484497
518,2012-03-01,112474.7,26216.9,0.0,0.0,30272,22608,11781193.0,4786965.9,845.71,0.0,3628.22,129871.72848048396,28.828807079405028,False,4067125.399999999,0.8660445295983087,4.974995576786978,5.744503205966205
519,2012-04-01,101872.3,28667.9,0.0,0.0,30509,20184,11883065.3,4815633.8,955.6,0.0,3395.74,108414.70776373576,-16.521702581307053,False,4095793.299999999,0.9396538726277492,5.047180935394372,5.37131925107688
520,2012-05-01,109070.5,28955.6,0.0,0.0,31120,20232,11992135.8,4844589.4,934.05,0.0,3518.4,117223.40272693364,8.12499996070124,False,4124748.899999999,0.9304498714652956,5.390989521550019,5.793960198049311
521,2012-06-01,97289.9,28071.0,0.0,0.0,30173,19440,12089425.7,4872660.4,935.7,0.0,3243.0,104575.1185458302,-10.78989680121044,False,4152819.899999999,0.930335067775826,5.004624485596708,5.379378526020073
522,2012-07-01,115087.2,33433.1,0.0,0.0,34350,21628,12204512.9,4906093.5,1078.49,0.0,3712.49,118243.45693339834,13.070354189058795,False,4186252.999999999,0.9733071324599708,5.321213242093582,5.467147074782612
523,2012-08-01,117104.2,36854.5,0.0,0.0,34552,21720,12321617.1,4942948.0,1188.85,0.0,3777.55,109788.06708543056,-7.150831062669594,False,4223107.499999999,1.066638689511461,5.391537753222836,5.054699221244499
524,2012-09-01,111718.2,34342.2,0.0,0.0,32835,22608,12433335.3,4977290.2,1144.74,0.0,3723.94,106815.14570994288,-2.7078729541474837,False,4257449.699999999,1.0459022384650525,4.941533970276009,4.724661434445457
525,2012-10-01,110370.8,36404.3,0.0,0.0,35371,23472,12543706.1,5013694.5,1174.33,0.0,3560.35,107238.03415530582,0.3959068187870063,False,4293853.999999999,1.0292131972519862,4.702232447171098,4.56876423633716
526,2012-11-01,104284.0,35633.2,0.0,0.0,34125,21792,12647990.1,5049327.7,1187.77,0.0,3476.13,99870.10709113973,-6.870628618103547,False,4329487.199999999,1.044196336996337,4.785425844346549,4.582879363580201
527,2012-12-01,111332.2,37339.5,0.0,0.0,36499,24384,12759322.3,5086667.2,1204.5,0.0,3591.36,108826.1483897749,8.967689691633197,False,4366826.699999999,1.0230280281651551,4.56578904199475,4.463014615722396
528,2013-01-01,119096.6,35588.4,0.0,0.0,35864,25608,12878418.9,5122255.6,1148.01,0.0,3841.83,120018.89555023548,10.284979599178955,False,4402415.1,0.9923154137854115,4.650757575757576,4.686773490715225
529,2013-02-01,104584.5,33001.6,0.0,0.0,33351,23256,12983003.4,5155257.2,1178.63,0.0,3735.16,105691.77432306312,-11.93738799335604,False,4435416.699999999,0.9895235525171658,4.497097523219814,4.544709938212209
530,2013-03-01,91905.8,36633.2,0.0,0.0,36158,20256,13074909.2,5191890.4,1181.72,0.0,2964.7,90713.6126901281,-14.171549043307753,False,4472049.899999999,1.013142319818574,4.537213665086888,4.478357656503164
531,2013-04-01,92218.7,42416.4,0.0,0.0,39097,19728,13167127.9,5234306.8,1413.88,0.0,3073.96,85001.89817853471,-6.296424915965182,False,4514466.3,1.0849016548584292,4.674508313057583,4.308693135570494
532,2013-05-01,99650.8,46115.3,0.0,0.0,38600,18600,13266778.7,5280422.1,1487.59,0.0,3214.54,83410.94777655137,-1.8716645581746567,False,4560581.6,1.19469689119171,5.357569892473118,4.484459557879106
533,2013-06-01,98112.4,42847.4,0.0,0.0,35991,15840,13364891.1,5323269.5,1428.25,0.0,3270.41,82412.5475151351,-1.196965491976998,False,4603429.0,1.1905031813508933,6.193964646464647,5.202812343127216
534,2013-07-01,98365.6,38487.7,0.0,0.0,35581,16488,13463256.7,5361757.2,1241.54,0.0,3173.08,90936.75157517858,10.343332801935311,False,4641916.7,1.0816924763216322,5.965890344492965,5.515329425956973
535,2013-08-01,89195.9,45035.4,0.0,0.0,36677,17160,13552452.6,5406792.6,1452.75,0.0,2877.29,72641.47813275778,-20.11867932988113,False,4686952.100000001,1.2278921394879625,5.19789627039627,4.233186371372831
536,2013-09-01,91623.7,47490.7,0.0,0.0,37752,16416,13644076.3,5454283.3,1583.02,0.0,3054.12,72834.84813658254,0.2661977823074535,False,4734442.800000001,1.2579651409196864,5.581365740740741,4.4368206710881175
